,play,situation,qtr,drive_num,pos_team,drive_plays,drive_yds,drive_time,down,yds_to_1st_down,field_pos,game_date,game_id,season,month,date_full,game_hour,stadium_city,away_team,home_team,away_team_final_score,home_team_final_score,game_week,yardline_100,passer,receiver,intended_receiver,pass_attempt,pass_comp,passing_yds,rusher,rush_yds,yds_gained_per_play,td,pass_td,rush_td,extra_point_attempt,extra_point_result,fg_attempt,fg_attempt_result,fg_attempt_distance,fg_kicker,kickoff_player,kickoff_yds,kickoff_returner,kickoff_ret_yds,punt,punt_td,punt_yds,punter,timeout,def_player_action,int,int_td,int_player,int_ret_yds,sack,sack_yds,fumble,fumble_td,fum_player,fum_force_player,fum_recov_player,fum_recov_team,penalty,penalty_type,penalty_yds,penalty_team,penalty_player
847,Punt,"J. Loria punt 30 yards to the BD13, downed.",1,2,Stuttgart Surge,5,37,3:09,4th,9,BD43,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,43,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,30,J. Loria,0,,0,0,,,0,,0,0,,,,,0,,0,,
848,Drive start,BARCELONA DRAGONS drive start at 08:38.,1,3,Barcelona Dragons,13,72,5:27,1st,10,BD13,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,87,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
849,Pass,Z. Edwards pass incomplete.,1,3,Barcelona Dragons,13,72,5:27,1st,10,BD13,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,87,Z. Edwards,,,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
850,Rush,A. Jimenez rush for loss of 2 yards to the BD11 (P. Ogbevoen).,1,3,Barcelona Dragons,13,72,5:27,2nd,10,BD13,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,87,,,,0,0,,A. Jimenez,-2,-2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,P. Ogbevoen,0,0,,,0,,0,0,,,,,0,,0,,
851,Pass,"Z. Edwards pass complete to K. Sweet for 13 yards to the BD24, 1ST DOWN BD (M. Washington).",1,3,Barcelona Dragons,13,72,5:27,3rd,12,BD11,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,89,Z. Edwards,K. Sweet,K. Sweet,1,1,13,,,13,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Washington,0,0,,,0,,0,0,,,,,0,,0,,
852,Pass,"Z. Edwards pass complete to M. Flores for 18 yards to the BD42, 1ST DOWN BD, out-of-bounds (C. Perron).",1,3,Barcelona Dragons,13,72,5:27,1st,10,BD24,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,76,Z. Edwards,M. Flores,M. Flores,1,1,18,,,18,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,C. Perron,0,0,,,0,,0,0,,,,,0,,0,,
853,Pass,Z. Edwards pass incomplete to M. Flores.,1,3,Barcelona Dragons,13,72,5:27,1st,10,BD42,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,58,Z. Edwards,,M. Flores.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
854,Pass,"Z. Edwards pass complete to I. Maslanka for 20 yards to the SS38, 1ST DOWN BD, out-of-bounds (B. Barnes).",1,3,Barcelona Dragons,13,72,5:27,2nd,10,BD42,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,58,Z. Edwards,I. Maslanka,I. Maslanka,1,1,20,,,20,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,B. Barnes,0,0,,,0,,0,0,,,,,0,,0,,
855,Pass,"Z. Edwards pass complete to M. Flores for 11 yards to the SS27, 1ST DOWN BD, out-of-bounds (B. Barnes).",1,3,Barcelona Dragons,13,72,5:27,1st,10,SS38,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,38,Z. Edwards,M. Flores,M. Flores,1,1,11,,,11,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,B. Barnes,0,0,,,0,,0,0,,,,,0,,0,,
856,Pass,Z. Edwards pass incomplete to M. Flores.,1,3,Barcelona Dragons,13,72,5:27,1st,10,SS27,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,27,Z. Edwards,,M. Flores.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
857,Penalty,PENALTY BD Delay of Game (Z. Edwards) 5 yards to the SS32.,1,3,Barcelona Dragons,13,72,5:27,2nd,10,SS27,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,27,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Delay of Game,5,Barcelona Dragons,Z. Edwards
858,Pass,"Z. Edwards pass complete to A. Monton for 15 yards to the SS17, 1ST DOWN BD (M. Mbala).",1,3,Barcelona Dragons,13,72,5:27,2nd,15,SS32,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,32,Z. Edwards,A. Monton,A. Monton,1,1,15,,,15,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Mbala,0,0,,,0,,0,0,,,,,0,,0,,
859,Timeout,"Timeout Barcelona Dragons, clock 04:39.",1,3,Barcelona Dragons,13,72,5:27,1st,10,SS17,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,17,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
860,Rush,"Z. Edwards rush for 7 yards to the SS10, out-of-bounds (J. Nkembi,M. Mbala).",1,3,Barcelona Dragons,13,72,5:27,1st,10,SS17,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,17,,,,0,0,,Z. Edwards,7,7,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"J. Nkembi,M. Mbala",0,0,,,0,,0,0,,,,,0,,0,,
861,Penalty,PENALTY BD Delay of Game (Z. Edwards) 5 yards to the SS15.,1,3,Barcelona Dragons,13,72,5:27,2nd,3,SS10,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,10,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Delay of Game,5,Barcelona Dragons,Z. Edwards
862,Pass,Z. Edwards pass incomplete to K. Sweet.,1,3,Barcelona Dragons,13,72,5:27,2nd,8,SS15,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,15,Z. Edwards,,K. Sweet.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
863,Pass,Z. Edwards pass incomplete (M. Fuerst).,1,3,Barcelona Dragons,13,72,5:27,3rd,8,SS15,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,15,Z. Edwards,,Fuerst).,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Fuerst,0,0,,,0,,0,0,,,,,0,,0,,
864,Field goal attempt,"G. Tavecchio field goal attempt from 33 BLOCKED, recovered by BD V. Albarracín at SS25 spot at SS25, clock 03:11 (blocked by S. Vardar).",1,3,Barcelona Dragons,13,72,5:27,4th,8,SS15,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,15,,,,0,0,,,,0,0,0,0,0,nan,1,blocked,33,G. Tavecchio,,,,,0,0,0,,0,blocked by S. Vardar,0,0,,,0,,0,0,,,,,0,,0,,
865,Rush,J. Moukouri rush for 4 yards to the SS29 (N. Lester).,1,4,Stuttgart Surge,6,14,3:11,1st,10,SS25,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,75,,,,0,0,,J. Moukouri,4,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,N. Lester,0,0,,,0,,0,0,,,,,0,,0,,
866,Rush,J. Moukouri rush for no gain to the SS29 (S. Bowen).,1,4,Stuttgart Surge,6,14,3:11,2nd,6,SS29,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,71,,,,0,0,,J. Moukouri,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,S. Bowen,0,0,,,0,,0,0,,,,,0,,0,,
867,Pass,"R. Schroeder pass incomplete to M. Riedinger, PENALTY BD Roughing the Passer (A. Rodrigues) 15 yards to the SS44, 1ST DOWN SS, NO PLAY.",1,4,Stuttgart Surge,6,14,3:11,3rd,6,SS29,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,71,R. Schroeder,,"M. Riedinger,",1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,A. Rodrigues,0,0,,,0,,0,0,,,,,0,,0,,
868,Pass,R. Schroeder pass incomplete to M. Riedinger.,1,4,Stuttgart Surge,6,14,3:11,1st,10,SS44,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,56,R. Schroeder,,M. Riedinger.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
869,Penalty,PENALTY BD Encroachment (A. Fernandez) 5 yards to the SS49.,1,4,Stuttgart Surge,6,14,3:11,2nd,10,SS44,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,56,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Encroachment,5,Barcelona Dragons,A. Fernandez
870,Rush,J. Moukouri rush for no gain to the SS49 (M. Sam).,1,4,Stuttgart Surge,6,14,3:11,2nd,5,SS49,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,51,,,,0,0,,J. Moukouri,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Sam,0,0,,,0,,0,0,,,,,0,,0,,
871,Pass,R. Schroeder pass complete to P. Steigerwald for 4 yards to the BD47 (J. Brugnani).,1,4,Stuttgart Surge,6,14,3:11,3rd,5,SS49,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,51,R. Schroeder,P. Steigerwald,P. Steigerwald,1,1,4,,,4,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Brugnani,0,0,,,0,,0,0,,,,,0,,0,,
872,Rush,"J. Moukouri rush for loss of 2 yards to the BD49, fumble forced by TEAM, fumble by J. Moukouri recovered by BD Y. Rivero at SS39.",1,4,Stuttgart Surge,6,14,3:11,4th,1,BD47,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,47,,,,0,0,,J. Moukouri,-2,-2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,1,0,J. Moukouri,"TEAM, fumble",Y. Rivero,Barcelona Dragons,0,,0,,
873,Set quarter,"Start of 2nd quarter, clock 15:00.",2,5,Barcelona Dragons,3,39,1:28,1st,10,SS39,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,39,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
874,Rush,"Z. Edwards rush for 10 yards to the SS29, out-of-bounds (B. Barnes), PENALTY BD Offensive Holding (M. Hummelmose) 7 yards to the SS46, NO PLAY.",2,5,Barcelona Dragons,3,39,1:28,1st,10,SS39,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,39,,,,0,0,,Z. Edwards,10,10,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,B. Barnes,0,0,,,0,,0,0,,,,,0,,0,,
875,Pass,"Z. Edwards pass complete to K. Sweet for 41 yards to the SS5, 1ST DOWN BD (N. Wenzelburger,M. Washington).",2,5,Barcelona Dragons,3,39,1:28,1st,17,SS46,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,46,Z. Edwards,K. Sweet,K. Sweet,1,1,41,,,41,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"N. Wenzelburger,M. Washington",0,0,,,0,,0,0,,,,,0,,0,,
876,Pass,Z. Edwards pass incomplete to B. Plu.,2,5,Barcelona Dragons,3,39,1:28,1st,0,SS05,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,5,Z. Edwards,,B. Plu.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
877,Penalty,PENALTY SS Encroachment (S. Vardar) 3 yards to the SS2.,2,5,Barcelona Dragons,3,39,1:28,2nd,0,SS05,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,5,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Encroachment,3,Stuttgart Surge,S. Vardar
878,Rush,"Z. Edwards rush for 2 yards to the SS0, 1ST DOWN BD, TOUCHDOWN, clock 13:32.",2,5,Barcelona Dragons,3,39,1:28,2nd,0,SS02,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,2,,,,0,0,,Z. Edwards,2,2,1,0,1,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
879,Point after try,G. Tavecchio kick attempt good.,2,5,Barcelona Dragons,3,39,1:28,1st,10,SS15,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,15,,,,0,0,,,,0,0,0,0,1,good,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
880,Kickoff,"G. Tavecchio kickoff 70 yards to the SS0, touchback.",2,5,Barcelona Dragons,3,39,1:28,1st,0,BD30,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,G. Tavecchio,70,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
881,Drive start,STUTTGART SURGE drive start at 13:32.,2,6,Stuttgart Surge,7,17,5:11,1st,10,SS30,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
882,Rush,C. Voumbo rush for loss of 2 yards to the SS28 (E. Elio).,2,6,Stuttgart Surge,7,17,5:11,1st,10,SS30,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,70,,,,0,0,,C. Voumbo,-2,-2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,E. Elio,0,0,,,0,,0,0,,,,,0,,0,,
883,Pass,"R. Schroeder pass complete to C. Voumbo for 7 yards to the SS35 (J. Brugnani,V. Albarracín).",2,6,Stuttgart Surge,7,17,5:11,2nd,12,SS28,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,72,R. Schroeder,C. Voumbo,C. Voumbo,1,1,7,,,7,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"J. Brugnani,V. Albarracín",0,0,,,0,,0,0,,,,,0,,0,,
884,Rush,"C. Voumbo rush for 3 yards to the SS38 (V. Albarracín,A. Rodrigues).",2,6,Stuttgart Surge,7,17,5:11,3rd,5,SS35,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,65,,,,0,0,,C. Voumbo,3,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"V. Albarracín,A. Rodrigues",0,0,,,0,,0,0,,,,,0,,0,,
885,Timeout,"Timeout Stuttgart Surge, clock 11:33.",2,6,Stuttgart Surge,7,17,5:11,4th,2,SS38,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,62,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
886,Down,3rd and 2.,2,6,Stuttgart Surge,7,17,5:11,4th,2,SS38,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,62,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
887,Pass,"R. Schroeder pass complete to D. Meza for 2 yards to the SS40, 1ST DOWN SS (L. Frecha).",2,6,Stuttgart Surge,7,17,5:11,3rd,2,SS38,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,62,R. Schroeder,D. Meza,D. Meza,1,1,2,,,2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,L. Frecha,0,0,,,0,,0,0,,,,,0,,0,,
888,Rush,"C. Voumbo rush for 1 yard to the SS41 (A. Posito,A. Fernandez).",2,6,Stuttgart Surge,7,17,5:11,1st,10,SS40,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,60,,,,0,0,,C. Voumbo,1,1,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"A. Posito,A. Fernandez",0,0,,,0,,0,0,,,,,0,,0,,
889,Rush,"B. Yankson rush for 5 yards to the SS46 (E. Elio), PENALTY SS Offensive Holding (D. Minton) 10 yards to the SS31, NO PLAY.",2,6,Stuttgart Surge,7,17,5:11,2nd,9,SS41,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,59,,,,0,0,,B. Yankson,5,5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,E. Elio,0,0,,,0,,0,0,,,,,0,,0,,
890,Pass,"R. Schroeder pass complete to P. Weiblen for 5 yards to the SS36 (S. Wilson,A. Rodrigues).",2,6,Stuttgart Surge,7,17,5:11,2nd,19,SS31,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,69,R. Schroeder,P. Weiblen,P. Weiblen,1,1,5,,,5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"S. Wilson,A. Rodrigues",0,0,,,0,,0,0,,,,,0,,0,,
891,Pass,"R. Schroeder pass complete to P. Steigerwald for 11 yards to the SS47, out-of-bounds (A. Posito,A. Novella).",2,6,Stuttgart Surge,7,17,5:11,3rd,14,SS36,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,64,R. Schroeder,P. Steigerwald,P. Steigerwald,1,1,11,,,11,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"A. Posito,A. Novella",0,0,,,0,,0,0,,,,,0,,0,,
892,Punt,"J. Loria punt -35 yards to the SS12, out-of-bounds, PENALTY SS Illegal Kick (J. Loria) 4 yards to the SS8, 1st and 10, BD ball on SS8.",2,6,Stuttgart Surge,7,17,5:11,4th,3,SS47,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,53,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,-35,J. Loria,0,J. Loria,0,0,,,0,,0,0,,,,,0,,0,,
893,Drive start,BARCELONA DRAGONS drive start at 08:21.,2,7,Barcelona Dragons,1,8,0:06,1st,0,SS08,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,8,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
894,Pass,"Z. Edwards pass complete to B. Plu for 8 yards to the SS0, 1ST DOWN BD, TOUCHDOWN, clock 08:15.",2,7,Barcelona Dragons,1,8,0:06,1st,0,SS08,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,8,Z. Edwards,B. Plu,B. Plu,1,1,8,,,8,1,1,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
895,Timeout,"Timeout Stuttgart Surge, clock 08:15.",2,7,Barcelona Dragons,1,8,0:06,1st,10,SS15,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,15,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
896,Point after try,G. Tavecchio kick attempt good.,2,7,Barcelona Dragons,1,8,0:06,1st,10,SS15,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,15,,,,0,0,,,,0,0,0,0,1,good,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
897,Kickoff,"G. Tavecchio kickoff 62 yards to the SS8, J. Nkembi return 14 yards to the SS22 (A. Posito,M. Sam), PENALTY SS Defensive Holding (N. Schuster) 13 yards to the SS9, 1st and 10, SS ball on SS9.",2,7,Barcelona Dragons,1,8,0:06,1st,0,BD30,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,G. Tavecchio,62,J. Nkembi,14,0,0,0,,0,"A. Posito,M. Sam",0,0,,,0,,0,0,,,,,0,,0,,
898,Drive start,STUTTGART SURGE drive start at 08:15.,2,8,Stuttgart Surge,3,-7,0:33,1st,10,SS09,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,91,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
899,Pass,R. Schroeder pass incomplete to M. Riedinger.,2,8,Stuttgart Surge,3,-7,0:33,1st,10,SS09,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,91,R. Schroeder,,M. Riedinger.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
900,Pass,R. Schroeder pass incomplete to D. Meza.,2,8,Stuttgart Surge,3,-7,0:33,2nd,10,SS09,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,91,R. Schroeder,,D. Meza.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
901,Penalty,PENALTY SS Delay of Game (R. Schroeder) 5 yards to the SS4.,2,8,Stuttgart Surge,3,-7,0:33,3rd,10,SS09,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,91,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Delay of Game,5,Stuttgart Surge,R. Schroeder
902,Pass,R. Schroeder pass incomplete to D. Meza.,2,8,Stuttgart Surge,3,-7,0:33,3rd,15,SS04,220605,2206BarStu,2022.0,6.0,"Sunday, June 5, 2022",15:00,Stuttgart,Barcelona Dragons,Stuttgart Surge,38.0,9.0,1.0,96,R. Schroeder,,D. Meza.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
